Flow Duration,Total Fwd Packets,Total Bwd Packets,Fwd Packet Length Max,Bwd Packet Length Max,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Fwd IAT Mean,Bwd IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,Label
4051,9,8,323,249,14715.290301274046,454.4730528867701,5419.1530434383585,5224.401284907564,7392.923093492794,1,1.0,0.0,0.0,30,59,30.356081659083255,26.400641513023103,416.5398133896401,47.211379191403026,BENIGN
63812,4,4,268,89,28445.171176584132,423.22723613170285,1405.908927964732,5918.754443589199,2125.328433297217,1,0.0,0.0,0.0,55,41,10.632924474874878,131.38820909544054,274.48028598628446,31.801930714822078,BENIGN
22357,6,5,271,279,10981.32238541809,238.0389224802763,8397.338139076632,4917.251941382005,3412.6614762008016,1,1.0,0.0,0.0,37,42,161.1218930734205,10.39207934349833,318.06154202729914,144.02486592763051,BENIGN
16317,1,6,92,138,8439.178049910894,300.3794427245614,6832.589317586441,3451.1252515070223,6645.992947706698,1,1.0,0.0,0.0,22,37,194.9557187939541,50.778491343825024,139.79704626838267,158.17569129508155,BENIGN
26121,9,5,122,82,24058.138579188733,22.61469370805285,5342.846459337636,293.9018865275872,2536.214021343157,0,0.0,0.0,0.0,40,57,133.40961946078147,145.64596352126452,164.03372367139292,194.12050329765205,BENIGN
26832,17,3,188,250,44590.1062178625,388.54102562029755,4843.784294404138,7531.899551618168,7536.9444843898455,1,1.0,0.0,0.0,52,54,9.233993656373874,52.196259901050134,367.50162539269695,98.37239642175012,BENIGN
1843,1467,8,42,35,4818638.877987825,45738.74675498686,65.7986160375015,19.495548641941152,47.86715327792356,1,0.0,0.0,0.0,30,7,44936.97154225059,75.0680378380977,42.9698725457515,44.164992750652196,DDoS
9716,6,9,151,50,10749.380317323159,7.64158881809117,2864.1674936982645,4604.929900965127,856.2641564576948,0,1.0,0.0,0.0,26,29,77.80544791021235,57.69177013948983,96.35244827942498,139.4033592409054,BENIGN
78949,17,11,53,87,24858.05662028127,363.54903725926823,7360.427640472644,6475.316154224471,5413.06297649294,0,0.0,0.0,0.0,57,52,164.82891105117383,116.61951241275437,350.42226773798143,69.70779397123358,BENIGN
56123,18,9,396,306,28967.20746739214,121.73117205746976,6892.101554673916,5496.36357586485,5899.204128214241,0,1.0,0.0,0.0,59,22,166.96799419502904,83.7860507717431,432.79060150327996,50.00913821070877,BENIGN
79356,12,10,364,82,31198.36254222707,113.13282635812013,9558.672480174755,1391.1227494181112,6620.921738532903,0,0.0,0.0,0.0,21,29,99.13152175698639,145.20407842338466,225.7299264059618,87.49626251779979,BENIGN
14668,4,7,390,62,43255.03849209094,260.9926810262475,6678.73744202221,6099.914383900016,7513.28480798788,1,1.0,0.0,0.0,26,40,54.855143662434976,96.47970107219743,82.31218542722888,168.99049585188015,BENIGN
2089,14,13,444,151,3345.419140087544,158.09162621644802,5889.27228879862,5029.409802000141,2438.131652835685,0,0.0,0.0,0.0,28,27,47.56662467735222,58.192147378948874,206.01620535583845,131.35031721541895,BENIGN
3101,1008,3,92,43,3303769.941092125,18800.136701593165,49.043052588080805,18.26372957533215,34.640232373257994,0,0.0,0.0,0.0,38,13,15672.584907135795,43.6585120264674,20.216588606778355,25.578003455915155,DoS Hulk
23335,16,4,282,83,21091.45669498528,292.1721610523557,5484.191325890012,7026.350846976157,6270.631198201418,0,1.0,0.0,0.0,44,33,164.4251222710807,101.79500977727456,156.52081095801188,134.85363551321183,BENIGN
34776,17,1,393,61,25604.12833934499,150.83809852304594,5867.580244670743,2470.1948689563533,6014.771063320827,1,0.0,0.0,0.0,57,37,14.215863448058325,53.162444101297254,353.300546002923,85.75107385780983,BENIGN
68384,4,10,129,254,24150.16126504259,212.70018449733877,6673.676519749782,3406.518681829511,2174.8415579395073,0,0.0,0.0,0.0,29,33,154.2882754458286,21.527192348946862,389.8081273618475,14.067304968022112,BENIGN
16151,8,13,303,167,23025.522987787303,170.6464786139725,3580.4679343475054,6500.563823970758,6607.2440673127485,0,1.0,0.0,0.0,59,47,166.01291355149877,123.09968611780636,269.9023329169198,43.64099105549906,BENIGN
92400,5,7,320,141,5451.8726454912085,329.4608390412303,7890.978884811636,1968.983477033107,1103.922671420657,0,1.0,0.0,0.0,26,48,151.54744548760624,103.90744177503744,469.6905844697251,45.53513972375743,BENIGN
4299,1657,1,53,41,1419268.1312797402,64597.60722298975,83.6338296407167,45.93852778877687,24.79245363769993,0,0.0,1.0,0.0,29,1,6941.371685303851,77.02623031089193,4.035238452048004,12.338162991890238,FTP-Patator
54744,6,12,405,257,24286.66765797857,283.68702502970007,4641.5368625739475,821.0074784557012,2748.295333035942,1,1.0,0.0,0.0,45,48,82.2149335448996,126.98780142946082,242.12848707052285,128.63660187033827,BENIGN
4918,714,9,73,14,7899707.201745732,26647.86891133831,65.82908083324344,10.80285486317906,22.28284748965626,1,0.0,1.0,0.0,34,11,44070.370023747506,7.783803929848821,53.74371548809981,4.610025520622123,PortScan
4343,15,5,359,323,15511.207591680979,19.341156489700953,9429.743479934454,1039.389804812633,6527.382256589995,1,1.0,0.0,0.0,39,33,48.31794780694889,79.40911231921,345.34299211071175,76.73956274011458,BENIGN
124,3009,5,31,6,3281855.106925535,84693.40019160887,71.56305424924686,40.88578768041081,34.554685583588984,0,0.0,1.0,0.0,26,8,49230.273267257806,88.94585888882558,75.50905929236865,29.28380908618405,PortScan
1201,3645,6,55,17,9495520.930899337,89769.75151026594,44.7285188184307,29.161894522571544,45.701974331046394,0,0.0,1.0,0.0,32,15,20623.65493011484,92.16247138460713,60.22096198845266,36.992817160229535,SSH-Patator
65550,16,6,310,293,27306.69852177761,411.4959393989691,7064.5177504915,2576.502142110321,4507.46016998453,1,1.0,0.0,0.0,28,36,76.90421263974967,32.357964987350826,140.00129313579612,90.19090650786421,BENIGN
97334,3,3,273,368,26945.77188461272,10.077125780750537,6814.185195869055,7896.279395456512,1076.42286013568,1,1.0,0.0,0.0,37,32,57.369283792844065,58.29793263493777,277.98894635944885,79.77378872181488,BENIGN
2538,4305,8,43,44,4352981.089078175,37928.74430176676,28.946504510936414,33.85612843520997,49.90826212301165,0,0.0,0.0,0.0,33,10,2239.8048733875776,90.0307587211961,97.42094321859456,18.449647563229735,Web Attack
79859,10,5,93,241,30149.786154305886,471.99926207054244,2802.5630944626387,2853.7117311167144,2309.402048411107,0,0.0,0.0,0.0,28,36,31.028970307534053,38.18894355824703,468.97373602623617,94.195838447286,BENIGN
49563,16,14,238,146,46225.76168811592,399.37115864115185,1122.4287309935562,6787.405622307057,3605.105971355019,1,0.0,0.0,0.0,45,20,62.01720374433807,19.309778333788017,322.84179402476843,117.04204549657695,BENIGN
1064,921,4,3,26,9458486.000110274,88277.59027856369,6.952848135574545,27.423179322100072,1.304248558710646,0,0.0,1.0,0.0,29,19,35625.71597957595,42.72821031223376,29.632733551871286,37.39125059457106,PortScan
68616,1,2,92,218,21080.729079131277,126.54310764135161,4385.329208008068,2684.73944173466,1105.7019716963127,1,0.0,0.0,0.0,25,48,67.01617899088326,85.25345467105902,351.9638830415611,193.75885406496676,BENIGN
46991,3,7,464,109,14976.74309172395,1.3237859190349357,7423.340925509274,5086.620706248509,858.5711506098733,0,1.0,0.0,0.0,43,48,89.50553053921776,122.4576198455666,354.470544122336,187.3400778858631,BENIGN
70327,10,3,447,314,38058.66518500339,3.4942283901507323,3106.025929810369,3971.3067725545666,5003.894798675393,1,0.0,0.0,0.0,26,48,60.21244292171408,85.34338350881157,272.8989696483969,137.839173654087,BENIGN
88954,12,8,283,74,15898.635690201701,14.492377844985372,1980.7669764117459,4832.0319227728805,2238.567030424411,1,0.0,0.0,0.0,41,47,46.79075671423309,109.29693638603702,276.75928662626484,97.70091502367448,BENIGN
43814,16,13,376,67,36063.640458702415,181.6035069706752,5513.793229574774,1242.2626165829436,3285.6104188902987,1,1.0,0.0,0.0,57,36,186.64682482566894,112.37572340777224,90.25464415953029,194.80036106109074,BENIGN
38701,6,10,436,57,24716.867176383323,7.720318638303341,8933.081506671666,3236.492316854099,3433.7984987943255,1,0.0,0.0,0.0,56,58,187.1669752507984,101.05524308528568,343.9809088713688,142.32048860446665,BENIGN
15256,15,12,99,28,48461.44659289021,43.31331650001763,7857.471749111459,4342.814764665861,2353.19568410043,1,1.0,0.0,0.0,57,41,8.347216844676772,19.367951984117642,332.28144482848853,71.53227811318911,BENIGN
37575,12,14,453,32,48228.476390710646,186.30735583488817,2051.4654498771824,7316.334189812603,4509.52750532776,1,1.0,0.0,0.0,25,28,132.71871880254142,69.64862445859148,414.30164490488875,69.87048334474858,BENIGN
69159,9,3,258,360,43781.460898162426,210.29141683091092,3282.0603874539734,4798.603053016613,5612.696402804956,0,1.0,0.0,0.0,30,55,64.74573170229652,123.90171983091375,293.15507999635633,35.38242387530814,BENIGN
34756,5,14,30,164,14285.007780428152,212.16319188157334,5872.777460790172,4738.780171606797,3004.2002111362267,1,1.0,0.0,0.0,52,47,26.218641627844374,49.12014866989403,328.10944523278334,136.56473955205718,BENIGN
71316,13,9,355,148,34778.58488261818,111.5591971848669,5012.549386057873,934.5539489536521,2076.6479515046103,0,0.0,0.0,0.0,43,25,109.56415492327932,79.32109158916278,492.97631822007787,84.6144378889402,BENIGN
57549,13,12,288,316,36471.72956987249,208.0715152661747,445.99490586565526,4017.362941570495,4623.674723265144,0,0.0,0.0,0.0,29,52,131.76710325023845,144.55996716341184,365.57507193970696,166.49758638411424,BENIGN
28151,8,10,302,396,10470.657334226677,220.50736538087259,2400.2872258879574,6715.677285099905,1101.4384485430392,0,1.0,0.0,0.0,34,58,71.58150863063108,120.8943163217668,128.24807867586037,24.847964721821903,BENIGN
4409,2694,1,83,27,2089278.471409707,49481.012337012835,57.60434142163335,18.497625906328903,46.75118915611819,0,0.0,1.0,0.0,25,11,28480.446499587415,16.52265774951881,15.067033238338134,3.7659090110964537,DDoS
54554,3,12,385,288,9992.072486293764,323.60599859588456,6267.599238851486,4710.591477746219,4272.115409268813,1,1.0,0.0,0.0,27,54,20.383487496061328,65.90117370182955,248.84983152129735,177.93900438620105,BENIGN
59001,5,1,194,77,11218.007821337107,424.91351230531143,4704.19174975565,2475.090097650036,5336.049860635982,1,0.0,0.0,0.0,33,20,135.2259299518914,23.228575080725708,255.49788345341994,90.69903868558762,BENIGN
13763,10,8,389,354,33502.61639342337,359.425456592793,6126.403129125325,795.3590341529754,1236.5082277275371,1,1.0,0.0,0.0,28,41,19.345652698471948,75.14073726281255,165.7952158415527,47.02818369495451,BENIGN
3917,1884,9,72,22,2643356.531514595,94402.0995455781,2.8286003029210116,39.76320280805897,10.43931299018559,0,0.0,1.0,0.0,29,13,47916.336989620235,1.6874022923207277,53.34160001587987,47.202410668191426,FTP-Patator
84600,16,6,325,208,46475.91778273151,329.19350486405233,2488.146849088015,3298.9872442601804,3314.1167315883104,1,1.0,0.0,0.0,33,38,83.52471625895267,141.81253116702243,401.68501086356105,74.74480634888482,BENIGN
79411,12,6,197,389,5231.587006970812,490.7894955035187,2273.6874795600443,6001.939164143174,7270.398380865441,1,0.0,0.0,0.0,59,48,21.2038500896445,144.02142738257007,263.13007796037834,37.320237527310944,BENIGN
24569,1,5,177,392,8650.715248829958,397.991877563325,5576.353837085681,4243.971793098978,2203.8129498782637,0,1.0,0.0,0.0,46,28,138.68985553615366,135.29145804032595,335.05768277246585,60.30687247688765,BENIGN
73409,17,6,285,311,27075.875432177527,443.90769070330424,795.2518301715318,1597.8472683242337,5615.228447855927,0,0.0,0.0,0.0,59,23,133.55985789573126,85.49150901505809,296.0329876568334,176.39010692762963,BENIGN
136,478,0,56,13,8415221.907441793,48568.01874578226,95.68437547925437,40.90389577869711,27.531964709559755,1,0.0,1.0,0.0,28,19,17809.64178599715,89.89002779145252,24.48737967034086,20.847490833277476,SSH-Patator
47804,16,3,482,290,24894.748540298853,238.40798699225252,9011.133373188406,2004.40179719261,2701.7288690722253,1,0.0,0.0,0.0,58,34,175.99757317942579,51.41382374434127,379.8268341380589,130.24328674533217,BENIGN
1693,3735,6,74,41,6838789.475948639,16035.427164075305,82.22404809152928,34.81709884359103,30.248437176809094,1,0.0,1.0,0.0,35,8,41489.82718747734,53.105549877405686,83.47478345344099,23.403312919114,DDoS
30629,11,2,204,128,44176.80292031227,374.83788153621725,7005.444342822726,4012.377041997801,6764.76616429197,1,0.0,0.0,0.0,23,31,190.9258827699072,149.69999160674044,252.42037403176985,35.03828561003668,BENIGN
53151,18,10,497,39,26372.615736569114,427.7642897039615,3158.4604555501664,5207.039634852556,3611.448333395027,0,0.0,0.0,0.0,34,50,94.07060713049951,135.11818290203047,436.3518673591613,58.42275003558763,BENIGN
4028,4760,5,67,3,7633203.808837459,19090.68769917507,55.45890156048148,4.658500828171121,39.20566814314805,1,0.0,1.0,0.0,27,14,41806.562691867024,53.76532911755263,21.8203036491274,39.645891590627826,PortScan
13219,12,9,236,294,31099.870651187506,250.00989908065034,3735.2404824863984,7784.703574894076,3638.5937734134422,0,0.0,0.0,0.0,55,39,30.435388683475775,88.74437484368188,428.1666827395169,168.6223273225348,BENIGN
72707,9,2,240,344,11508.092912373906,148.32331756424114,6148.284085653122,6397.829021138294,1713.6714055269504,1,0.0,0.0,0.0,25,53,123.9171619933899,37.38356471075938,341.39240562708875,198.36163549059296,BENIGN
6867,17,11,84,349,19128.77200423434,178.62262455269854,3037.0383884387843,6117.429564441088,7604.58906084785,0,1.0,0.0,0.0,20,35,49.98074598491154,76.68842258509979,283.38930818861706,175.2025396006232,BENIGN
91009,18,5,436,201,10292.7537449334,369.7975121427524,1342.4955010792103,4489.075622394112,5377.332283015043,1,0.0,0.0,0.0,23,24,137.7635480053894,47.37005424955374,295.6654726523141,133.56451322481172,BENIGN
3445,1697,7,78,3,8222535.548764183,61261.512930298086,77.07605534881974,40.9120911935769,47.20264663673472,0,0.0,1.0,0.0,37,7,47103.49108944447,75.99628892397767,7.680724790871395,39.873867971148165,FTP-Patator
64037,1,8,174,315,13664.537758842747,136.92308552145337,1660.2784156588239,112.00603471678275,3216.9878589169225,1,0.0,0.0,0.0,52,49,11.089765378386158,148.150640955343,484.7336612840838,50.31148029697583,BENIGN
17692,2,14,214,302,46883.45285975542,207.69188393864079,6942.063573248169,645.2078134842162,3006.302532021678,0,1.0,0.0,0.0,27,34,85.61348757029432,49.880360740937924,340.35834639340635,57.34843488251572,BENIGN
49543,17,4,464,212,3070.508689184136,490.62250194056224,311.3263843407988,2773.4483506582596,1077.947007534096,1,0.0,0.0,0.0,21,34,82.28242879571664,87.1742721888273,401.8347974227194,101.05347434817394,BENIGN
77502,16,5,259,318,42587.22775988928,118.30054522153105,2980.1154292892943,2169.604586699627,6145.929646917357,0,0.0,0.0,0.0,43,24,17.075135688299806,87.54515941762719,239.03479169870124,68.43429408948181,BENIGN
25000,19,10,75,186,40953.61468155971,313.8140198120113,9134.131144051395,2006.3297237075055,2173.55241109613,1,0.0,0.0,0.0,42,57,106.10194537019775,2.0728197519066365,173.99609757330177,67.99636075576724,BENIGN
15376,7,2,359,132,6413.456358029984,42.6912889182365,3562.040974837254,4628.462056671624,2363.650837627872,1,0.0,0.0,0.0,25,49,117.56490760476964,34.578963639947425,173.9954453201201,40.55892569230948,BENIGN
71031,15,1,156,374,8473.183431441605,311.9017005399263,4735.570496870836,7744.3972075232905,5514.407098028728,1,0.0,0.0,0.0,29,26,30.30449050516089,55.023170153140626,296.06035585363094,128.41933650458603,BENIGN
31116,17,6,415,162,14541.934418677974,220.33128288910433,2824.112759358028,6503.345820223213,3291.857244660926,1,1.0,0.0,0.0,36,30,187.86269477703007,79.77443966236555,285.62078199176676,142.77827093670226,BENIGN
15693,4,4,89,153,44068.306975600055,290.38546455208683,5530.083062755613,1091.8320112842277,6046.595056070311,1,0.0,0.0,0.0,57,27,140.23838939791875,12.776602764783192,485.177879374473,104.73070886849418,BENIGN
24383,15,13,331,123,22387.906382256362,58.11595712642603,4301.814642251111,6142.2058743559455,1594.5357939758867,0,0.0,0.0,0.0,42,51,164.83217193068853,4.79572263498309,117.42447362546551,143.85905659283017,BENIGN
31908,17,1,455,380,18327.834287969246,184.16465749630578,2224.4833049931253,2054.6499239780233,5618.586329050483,1,0.0,0.0,0.0,38,28,3.5986722214048497,4.728522478920876,58.73481639690454,172.73192893209992,BENIGN
29064,17,3,479,261,38010.333484437346,276.04739680791863,4442.124888663689,6179.117831546186,7508.7167678804535,0,0.0,0.0,0.0,22,57,198.24669239321528,126.74331714056301,204.02575064878988,137.28985877264307,BENIGN
58713,7,2,372,210,26646.076224329532,464.64736624163544,5758.885483443961,7707.651271430902,2349.1917778150723,1,0.0,0.0,0.0,37,52,182.83851216443688,137.5084663116239,483.7893294617963,65.37879492036849,BENIGN
14500,2,10,431,134,35180.02349348207,245.27381665665365,3512.7618849181003,1180.175427097156,2515.365155761615,1,0.0,0.0,0.0,29,29,143.58549866302593,144.57398377001152,186.50738555433335,40.450676435428434,BENIGN
74506,18,1,364,181,37869.154167733206,332.09608635568145,482.2181466097198,2246.7331211401233,306.82817704050257,1,1.0,0.0,0.0,47,42,146.4719702269567,120.60756556185379,192.30193420814467,103.85202807521225,BENIGN
86896,13,14,147,233,26546.47294646993,250.4228854309835,9269.778590158134,2064.835049454673,5387.047437596027,0,1.0,0.0,0.0,44,34,112.6520431337161,20.230897750014528,494.95265245876635,64.56707854210302,BENIGN
4329,4395,5,8,41,6035287.499234094,24760.130470145807,78.09610300643988,43.61499434652943,6.325813174649457,1,0.0,0.0,0.0,39,1,27338.480161767613,6.130751921184785,88.52412702166103,33.69874017475222,SSH-Patator
2435,2,1,481,397,3463.9898944281076,345.28146100727884,5587.747837893874,5774.239375837001,4141.411297055942,0,0.0,0.0,0.0,56,47,17.47564119258989,73.91672753479249,125.11789100009855,66.25880504870409,BENIGN
98266,11,8,36,47,39139.18736700235,176.44879154949518,6318.84343008623,5138.95349778878,1832.2053042715177,1,1.0,0.0,0.0,39,21,146.28716879370847,3.969438685347977,124.09568488848163,85.18082828709584,BENIGN
28355,13,4,89,182,15238.125950683738,49.169745200435045,7707.0955829346085,2030.1978243666051,4801.84229952116,1,0.0,0.0,0.0,58,30,179.98792977075558,102.92994681920995,237.6479936392401,56.951258091809464,BENIGN
84948,7,9,271,278,5755.725115606125,294.98661375174083,8042.0282273532475,956.4841596656133,4436.204023225334,0,1.0,0.0,0.0,47,38,164.43461686762316,113.80395773209794,425.31248950915125,178.421910244505,BENIGN
3100,8,5,351,234,26344.25006320075,451.61100882333585,7280.580294884565,4881.661612567806,6435.6484607953835,1,0.0,0.0,0.0,49,44,55.21784786017603,18.474185099544787,410.4478263923575,190.74095143196683,BENIGN
1145,2859,4,58,15,149846.858956933,2432.7572796385475,48.042402166901994,7.743485698362023,4.638394568024202,0,0.0,1.0,0.0,28,5,27792.40708776801,7.374418171104901,84.43698265603354,45.99377679153974,PortScan
33006,8,9,197,381,17115.68656550656,362.4114588693418,2854.0084893843723,100.06661446930406,2166.4347760335695,1,0.0,0.0,0.0,20,46,59.216883537543,130.01246910302035,156.6798617085445,95.66362547097577,BENIGN
93892,6,7,68,221,38096.30894962506,314.1652973989952,2616.3441336335277,7098.659975351243,7014.277054662576,1,1.0,0.0,0.0,20,36,31.660071949497603,136.39729573764694,145.94189553616906,117.45151424098175,BENIGN
4495,2123,3,18,20,7464916.042111954,96034.69191472762,18.492928072146057,21.45228411927042,43.3653054976374,1,0.0,1.0,0.0,39,17,47212.80995353965,63.814221108468004,49.945906997294216,33.0782656032489,PortScan
3087,1585,6,88,10,1549557.119674606,35532.21009392189,35.14754346433965,27.282601411783723,16.08812193804245,1,0.0,1.0,0.0,35,8,40697.731820290115,49.88948329986616,84.41691701115445,36.177945929288946,Web Attack
4226,4566,1,27,4,9261790.332966473,54496.98803940647,51.39912275327582,33.15572465787844,40.03889328932758,0,0.0,1.0,0.0,39,17,19341.48609061541,79.01587529038449,40.39432832013708,4.576766526096725,DoS Hulk
51357,15,1,421,58,40790.51819974969,210.65978878595737,327.9311728042094,6748.857469770202,5732.488726062482,0,1.0,0.0,0.0,47,31,39.95089104784663,19.819421321321244,190.97452485493554,173.80528536382883,BENIGN
95841,4,6,378,283,26268.82305592707,450.55034200556315,801.9390755202447,2020.7190079230895,7676.381436692518,0,0.0,0.0,0.0,30,40,123.4950135296739,43.10419731650061,404.5033471522269,124.67062085450527,BENIGN
90613,7,8,244,361,28750.361717075124,474.2123386793545,4684.722318361664,1705.783644258424,7224.918582395351,1,1.0,0.0,0.0,32,42,81.44347730093696,88.68640323382223,66.3575646165001,118.12474851850193,BENIGN
80788,6,5,74,78,45731.200350566454,164.53916861510461,4690.633903301415,7017.8371067289645,5775.901020721513,1,0.0,0.0,0.0,58,27,15.444412497880723,16.417152906080652,245.6357486076289,56.485770040437004,BENIGN
8788,3,6,273,192,12600.26713006047,52.98524054098965,3262.569866956218,1561.2518935856372,712.7288189461442,0,0.0,0.0,0.0,51,22,4.446279954193544,130.86701577186005,128.52336399881386,69.9616142224155,BENIGN
4101,1429,6,53,18,6098356.050502266,41260.216350941126,14.740484343985125,14.701870902519142,14.361746396093908,1,0.0,1.0,0.0,26,14,35849.285512982606,65.05640641854343,5.336518299897247,2.519145681743929,Web Attack
49443,19,6,234,66,3091.1660824041205,290.71229238604997,7645.31560203898,4652.16687783383,3825.4384049660875,1,1.0,0.0,0.0,44,38,175.3318962815417,9.95492639373417,414.52644905171337,66.53971855262009,BENIGN
85471,10,12,372,188,24313.42455461268,98.52224383724285,922.1337649910868,1491.5805836509837,1754.6337400228388,0,0.0,0.0,0.0,51,45,47.487099805215045,62.207806980279365,164.9304750865047,140.18121472036867,BENIGN
28526,4,1,284,257,11168.796680823509,90.52513301161996,7497.271152020961,4239.172315139423,4288.526512847355,1,1.0,0.0,0.0,40,21,164.89880153476386,33.28820511756818,458.205598311629,130.9052139368673,BENIGN
3417,2011,4,69,0,5882264.838874848,67359.5538352051,48.222892283248676,5.882226680274421,28.707937663520315,0,0.0,1.0,0.0,29,3,29995.73952884524,97.05253634937961,98.43445921334875,29.645835131925804,FTP-Patator
13453,18,2,433,24,12407.6970931079,32.4050412468183,8489.538002701473,2637.4543541558564,224.8156487115141,1,1.0,0.0,0.0,26,52,130.2800778712263,52.30700844804389,297.0860510327757,10.185021700348324,BENIGN
92658,18,8,435,349,48436.04097144057,476.63662877950327,1715.585547927659,6565.6522281856,5705.77519788127,1,0.0,0.0,0.0,26,45,32.09215445472662,94.03751249302454,150.27299419160232,10.490368297694674,BENIGN
75219,15,5,475,169,27128.81150335174,133.56468803616897,903.5807274286734,3122.021560323216,6089.139314098492,1,0.0,0.0,0.0,35,42,33.8951229621991,72.32029401822622,285.6464480318157,117.75086488019195,BENIGN
43849,3,13,22,42,17251.863719025205,271.7963855184448,3146.017800826312,3422.2879640328138,4991.403612400347,0,0.0,0.0,0.0,53,38,186.14670264405265,83.6389151255555,472.88025985862294,196.19545458397982,BENIGN
59141,12,4,329,160,38765.3078165977,480.75655197415693,9349.270015464022,5207.298533682074,6334.520532864587,0,0.0,0.0,0.0,54,34,67.51640305297931,85.48581693274956,160.64758231053284,25.813206076272472,BENIGN
43422,11,6,108,108,31175.056053331802,296.1062268550668,8349.79362780771,7765.0673029716,2432.842971094698,0,0.0,0.0,0.0,28,49,35.92944871700834,9.136181804015918,281.61563959391225,124.72473759953432,BENIGN
4820,1834,2,70,27,6210735.931827093,93573.7267293584,20.00577584640521,49.987137890120984,15.642711007072144,0,0.0,1.0,0.0,24,7,6763.870583593237,55.14036525355762,78.94729510773402,48.86905464461972,Web Attack
60659,17,6,76,214,29175.62594836969,111.5902059874769,3143.005839676286,4021.3215226830966,7740.648863312853,0,0.0,0.0,0.0,31,51,172.7216853323513,28.32599492643765,159.21075793110197,178.13249130020588,BENIGN
12174,12,11,93,87,11726.946904082033,372.0409959097574,7609.82908660497,4148.332556948999,4745.058457482058,1,1.0,0.0,0.0,28,56,197.23648153169518,72.37615034291885,96.98370661111046,22.975434060744128,BENIGN
39870,5,2,394,277,12712.313445814127,381.43634129552805,6323.089781685747,6420.603483364757,6021.571901747219,0,1.0,0.0,0.0,46,44,106.13756088836787,121.18383503105059,413.0839306377018,179.65883216350696,BENIGN
93446,1,14,323,250,41161.801098485295,399.0784725978544,7644.529858082971,1552.5888446492468,3144.9520914083196,0,0.0,0.0,0.0,28,54,127.23127092373723,130.8842338892954,60.703354498615134,78.70019882566837,BENIGN
41992,9,10,134,151,40241.62843840414,79.89568154120948,4829.244798368379,1643.2609085282522,376.6234860741388,1,1.0,0.0,0.0,31,46,174.10457504611563,120.45253386177743,267.55848884703937,108.74460748599085,BENIGN
490,281,1,86,0,8774514.510406716,73320.99146172132,98.00790026712353,3.1613225148599247,27.052215751881548,0,0.0,0.0,0.0,24,11,21264.53008615756,39.034486375085194,6.734904252493863,26.817271859295605,PortScan
40711,4,3,337,26,27112.123442646214,308.1006304786311,7266.637718945306,5373.696287337462,5951.821872000527,0,1.0,0.0,0.0,51,43,104.92395614839803,98.18447063557964,95.86696911104463,164.95957904648543,BENIGN
67262,3,6,322,237,34081.8757565866,17.484633278208804,2355.0456080234617,1355.4435464972569,6947.698946891625,0,0.0,0.0,0.0,57,47,139.6401681220992,2.0268825075492325,87.42843717633008,121.19807367187965,BENIGN
50334,16,11,88,162,47496.81050038575,52.46689138468538,4587.7139982615045,6021.909645108876,5164.5945011872145,1,1.0,0.0,0.0,42,49,1.4217750705460368,135.93843270726413,397.9808106555342,162.86439191880467,BENIGN
94065,2,12,295,278,8232.706802836146,352.7909499919363,6652.235649895236,124.10499951250439,3610.2202560671262,0,0.0,0.0,0.0,33,53,7.938666375852261,14.695450887264009,261.0284074593206,54.79638434867843,BENIGN
12772,19,5,405,255,17514.647256787182,103.98484984619941,3026.003613509102,5678.709057492746,5921.0394949768115,0,0.0,0.0,0.0,35,41,190.28689319424157,26.490745810668987,194.92171803475287,194.13253218052247,BENIGN
71721,13,9,466,265,32349.0086289941,74.53806999636261,381.7228119506375,2347.753954922245,4424.835035908367,0,0.0,0.0,0.0,58,54,186.12022155127005,37.545117048885096,425.38142674679085,44.81484149946901,BENIGN
1958,2036,8,7,2,455073.51523077284,1070.2921513897281,75.49342326431305,23.603118422908384,36.10276754573499,1,0.0,0.0,0.0,21,14,10624.926799554614,76.22519938988172,99.77219272063348,28.400994165651394,FTP-Patator
21811,18,9,447,133,4921.408082620818,466.3664003944051,9650.554463494153,3495.5713320976015,6627.710899480039,1,1.0,0.0,0.0,37,43,103.4988984838422,76.28671426286826,425.0410429098554,123.74382252116811,BENIGN
6126,13,7,38,247,8494.782687846151,355.4256550931652,3620.5284726233285,1530.9693431966207,4399.085203515138,1,1.0,0.0,0.0,45,53,178.47807328151328,26.080440028834012,497.766834048121,45.35587755646652,BENIGN
63766,4,1,114,295,8506.483601178368,130.87275966180363,4204.307406700685,7209.746034722451,556.223622589968,0,1.0,0.0,0.0,24,38,101.94998643052314,111.71644132935086,173.96865650838083,166.62547090925068,BENIGN
9446,1,3,484,30,20926.72716970254,401.3097420715648,4114.938800846712,3527.486466639292,926.7375633995499,1,1.0,0.0,0.0,39,50,6.11584704297247,71.16710377861207,359.5050366208312,90.98784393816635,BENIGN
44642,3,9,194,64,19333.75295073816,275.8806366548463,3688.4388366051007,4193.691074284718,7766.687767832907,0,0.0,0.0,0.0,43,32,111.56775203221116,5.157539114320484,364.37555269847405,37.08387821373607,BENIGN
